
RODRIGO DE CASTRO;141531;PSDB;MG;9152.77;8897.99;9183.85;9201.73;9404.99;8905.69;11400.77;9276.78
RODRIGO MAIA;74693;DEM;RJ;3558.64;3137.0;23885.93;23916.6;21500.49;24942.76;23157.65;23040.57
ROGÉRIO CORREIA;204480;PT;MG;8495.79;3730.69;3089.83;10695.24;8844.65;4202.65;8082.26;4085.2
ROGÉRIO PENINHA MENDONÇA;160651;MDB;SC;12930.43;7563.29;7814.76;8676.79;7412.33;6968.53;8672.4;6582.4
ROMAN;178930;PSD;PR;11103.49;24137.57;9810.38;7333.12;5654.3;20592.06;8567.3;6207.38
RONALDO CARLETTO;178861;PP;BA;33006.74;34863.04;32664.76;32985.79;17574.73;13240.64;40275.13;22343.89
RONALDO MARTINS;122466;REPUBLICANOS;CE;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
ROSANA VALLE;204525;PSB;SP;10624.24;6256.79;16440.42;19448.03;15332.88;17890.5;16435.81;19592.73
ROSANGELA GOMES;178945;REPUBLICANOS;RJ;35346.22;24886.87;28105.62;31717.49;23421.83;25644.66;14764.04;21178.14
ROSE MODESTO;204357;PSDB;MS;16785.36;12466.74;9095.26;7831.67;12583.46;12776.35;7575.51;7702.62
RUBENS BUENO;73466;CIDADANIA;PR;10626.25;12664.03;3340.88;3585.1;10331.25;3243.23;5324.3;3306.27
RUBENS OTONI;74371;PT;GO;14259.65;11741.21;11644.72;11414.19;22775.05;11089.53;11019.92;32673.92
RUI FALCÃO;73604;PT;SP;10824.47;9072.99;8669.04;7881.87;8697.78;15635.03;9568.19;9228.61
RUY CARNEIRO;160635;PSDB;PB;20024.66;16223.41;23521.59;24963.41;25258.45;57988.61;30347.09;22052.34
SÂMIA BOMFIM;204535;PSOL;SP;23794.97;34931.74;30316.55;26554.75;40482.71;29020.67;35472.31;13317.85
SAMUEL MOREIRA;178990;PSDB;SP;9869.06;10286.18;10144.02;11216.03;9661.98;21155.3;24772.41;9241.95
SANDERSON;204416;PSL;RS;7095.19;6668.88;6880.56;6418.36;6065.74;6153.87;6006.78;6533.95
SANTINI;90842;PTB;RS;12482.1;2195.41;7195.37;6666.45;6087.23;1508.65;2068.57;5793.36
SARGENTO FAHUR;204387;PSD;PR;4205.26;5105.81;4581.22;2180.04;3241.7;4900.0;5095.01;1933.79
SCHIAVINATO;204399;PP;PR;6098.31;5267.43;5412.29;6215.11;5454.05;6468.65;6283.36;6741.1
SEBASTIÃO OLIVEIRA;178921;PL;PE;17656.51;26211.6;4078.4;6958.48;3761.2;9825.65;33362.35;11877.17
SÉRGIO BRITO;73808;PSD;BA;3462.92;5514.1;0.0;0.0;0.0;0.0;0.0;0.0
SERGIO SOUZA;178933;MDB;PR;8571.38;7875.59;8926.36;9260.02;9064.1;9384.7;7411.78;10634.07
SERGIO TOLEDO;204438;PL;AL;19826.24;15643.19;15732.92;31769.24;19343.32;14033.15;19011.24;44053.33
SERGIO VIDIGAL;178874;PDT;ES;18078.32;15796.86;4489.3;15187.47;30039.13;31746.8;22217.19;29937.28
SEVERINO PESSOA;204437;REPUBLICANOS;AL;20016.88;2951.76;4958.35;2841.66;40914.33;26098.93;34990.59;24800.0
SHÉRIDAN;178961;PSDB;RR;32187.53;20603.83;33855.79;39934.12;32601.97;20237.59;18571.87;18156.98
SIDNEY LEITE;204557;PSD;AM;3704.57;10278.96;9425.31;23323.93;6631.62;36791.5;42254.47;28388.41
SILAS CÂMARA;74356;REPUBLICANOS;AM;38668.78;39462.95;62162.19;19186.7;49692.01;48889.97;41445.06;32431.01
SILVIA CRISTINA;204360;PDT;RO;15763.64;9640.7;34095.4;9109.5;9246.81;9227.69;9304.89;9143.11
SILVIO COSTA FILHO;204425;REPUBLICANOS;PE;22370.28;23838.16;13125.85;50119.83;23203.25;28002.58;41744.15;25265.59
SORAYA SANTOS;178946;PL;RJ;19024.38;23027.78;23162.82;14372.74;15416.66;21186.79;21368.57;10760.28
SÓSTENES CAVALCANTE;178947;DEM;RJ;2278.16;2731.45;2736.39;7646.79;2892.75;2753.8;7442.82;2346.29
STEFANO AGUIAR;92776;PSD;MG;3298.05;2814.75;3193.0;2842.83;4032.22;4336.21;3144.72;3219.42
SUBTENENTE GONZAGA;177282;PDT;MG;7778.74;7423.16;7242.63;7156.3;3127.15;6616.92;7191.91;7117.24
TABATA AMARAL;204534;PDT;SP;24745.63;3578.48;22484.73;3586.65;21626.5;25507.32;3838.46;4007.29
TADEU ALENCAR;178922;PSB;PE;7911.08;7242.46;9128.4;8025.56;7703.09;7490.62;7215.93;7073.28
TALÍRIA PETRONE;204464;PSOL;RJ;29364.64;22016.51;24503.41;27317.08;24619.95;23441.42;22669.69;12462.51
TED CONTI;206231;PSB;ES;14369.19;20732.74;25524.59;20480.85;21877.25;22189.07;24559.44;22941.72
TEREZA NELMA;204466;PSDB;AL;12582.72;11975.63;10773.25;12378.48;14486.32;19356.14;13748.56;37056.41
TIAGO DIMAS;143084;SOLIDARIEDADE;TO;4675.74;2648.64;3191.58;2846.52;2989.58;3219.6;4869.62;5881.71
TIAGO MITRAUD;204519;NOVO;MG;2807.46;1781.99;5888.68;1832.21;3081.06;1960.73;895.05;1129.5
TIRIRICA;160976;PL;SP;4595.17;2352.45;2947.98;2450.12;6443.13;3688.02;4098.05;1826.24
TITO;197438;AVANTE;BA;2167.83;1812.0;2240.82;1092.31;3109.08;1876.22;1848.27;2462.41
TONINHO WANDSCHEER;178934;PROS;PR;6957.81;8336.95;8187.49;8915.62;8912.07;8052.3;8740.93;7155.87
TÚLIO GADÊLHA;157130;PDT;PE;12048.68;22015.17;22568.54;21216.86;16604.29;21481.3;16790.43;12054.9
ULDURICO JUNIOR;178863;PROS;BA;2129.65;34834.98;2600.36;2334.7;24515.27;2282.21;2175.02;31618.62
VAIDON OLIVEIRA;195866;PROS;CE;34124.1;72067.58;21814.77;28534.47;30536.86;6466.49;6277.41;5973.66
VALDEVAN NOVENTA;204385;PSC;SE;15024.2;46673.69;33881.55;17103.23;22766.92;16818.11;16119.96;36315.0
VALMIR ASSUNÇÃO;160610;PT;BA;23628.51;15947.16;25879.09;13314.0;19195.78;23045.35;19965.56;22465.42
VANDER LOUBET;74376;PT;MS;4545.8;3988.08;5630.26;4534.3;4978.96;4544.06;4767.62;5199.35
VANDERLEI MACRIS;141553;PSDB;SP;10687.51;10585.11;10041.94;10320.25;10454.99;10546.98;10184.0;9558.53
VAVÁ MARTINS;204505;REPUBLICANOS;PA;5116.72;6550.6;5761.52;5964.53;5637.62;5837.28;5987.45;6105.86
VERMELHO;204396;PSD;PR;18525.28;8695.15;7085.52;7286.25;7903.14;8296.57;9042.17;6232.9
VICENTINHO;74283;PT;SP;8854.04;10034.56;8491.58;7562.29;11404.87;7231.32;7378.34;9640.02
VICENTINHO JÚNIOR;137070;PL;TO;26678.84;45935.74;50760.72;37303.58;39072.39;37387.56;42032.74;37153.23
VILSON DA FETAEMG;204483;PSB;MG;456.71;6082.82;6785.95;16029.84;11180.6;13745.51;26015.21;5650.61
VINICIUS CARVALHO;141555;REPUBLICANOS;SP;11617.41;11411.66;9712.11;9280.07;10795.46;10508.18;10351.43;8870.6
VINICIUS FARAH;204478;MDB;RJ;2701.96;2828.94;4219.56;4115.81;3999.7;3470.51;3247.58;2415.68
VINICIUS GURGEL;160591;PL;AP;28621.33;50205.63;61557.53;30615.66;33760.74;23812.34;32178.45;55110.64
VINICIUS POIT;204532;NOVO;SP;4039.3;3439.29;6913.68;7576.89;5084.06;8437.49;6862.53;4375.32
VITOR HUGO;179587;PSL;GO;2470.12;7295.21;7127.72;7040.76;6880.47;6687.61;6956.71;2841.3
VITOR LIPPI;178992;PSDB;SP;11733.63;12060.42;12428.43;12270.18;12156.21;14035.24;12322.73;11702.42
WALDENOR PEREIRA;160569;PT;BA;16926.79;19914.23;13284.65;16027.52;10145.36;18054.78;13150.52;17549.1
WALTER ALVES;178952;MDB;RN;26568.7;26429.74;26694.06;26667.31;27027.3;26222.12;27020.15;32537.71
WELITON PRADO;160518;PROS;MG;11221.83;13578.88;20635.38;23313.08;22737.3;23055.9;16288.62;5680.75
WELLINGTON ROBERTO;74043;PL;PB;28593.63;28670.75;30833.85;41482.23;36720.45;3389.65;24293.54;5983.15
WILSON SANTIAGO;74044;PTB;PB;15431.45;16749.06;20863.8;4636.87;38255.93;37382.07;34544.22;31267.03
WLADIMIR GAROTINHO;204463;PSD;RJ;8407.04;8550.06;3481.74;3809.14;3700.1;3852.32;8588.82;12269.25
WOLNEY QUEIROZ;74439;PDT;PE;17893.95;16799.96;15962.86;17126.15;18454.81;17601.67;15679.38;29240.43
ZÉ CARLOS;178889;PT;MA;7418.67;7940.57;8383.93;8353.14;9023.39;7830.44;7839.79;7517.49
ZÉ NETO;204559;PT;BA;12579.17;11524.23;9288.42;14443.28;18318.08;19808.97;12823.3;29907.29
ZÉ SILVA;160632;SOLIDARIEDADE;MG;4515.59;3982.42;6700.52;6846.78;7169.29;5125.88;4458.15;4330.45
ZÉ VITOR;204517;PL;MG;5566.12;27644.89;24602.74;31061.43;7999.02;4677.56;5513.06;2499.2
ZECA DIRCEU;160592;PT;PR;8366.1;11877.53;14318.89;4526.75;8352.86;10837.45;13242.86;14208.69
